ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-08-28,Yemen,NA,1943,563,1107,273
2020-08-29,Afghanistan,NA,38143,1402,29063,7678
2020-08-29,Armenia,NA,43626,872,37563,5191
2020-08-29,Azerbaijan,NA,36174,529,33576,2069
2020-08-29,Bahrain,NA,51391,189,48275,2927
2020-08-29,Bangladesh,NA,308925,4206,198863,105856
2020-08-29,Bhutan,NA,195,0,135,60
2020-08-29,Brunei,NA,144,3,139,2
2020-08-29,Burma,NA,749,6,351,392
2020-08-29,Cambodia,NA,273,0,265,8
2020-08-29,China,Anhui,991,6,985,0
2020-08-29,China,Beijing,935,9,926,0
2020-08-29,China,Chongqing,583,6,577,0
2020-08-29,China,Fujian,380,1,366,13
2020-08-29,China,Gansu,169,2,167,0
2020-08-29,China,Guangdong,1738,8,1718,12
2020-08-29,China,Guangxi,255,2,253,0
2020-08-29,China,Guizhou,147,2,145,0
2020-08-29,China,Hainan,171,6,165,0
2020-08-29,China,Hebei,362,6,343,13
2020-08-29,China,Heilongjiang,948,13,934,1
2020-08-29,China,Henan,1276,22,1254,0
2020-08-29,Hong Kong,Hong Kong,4786,87,4287,412
2020-08-29,China,Hubei,68139,4512,63626,1
2020-08-29,China,Hunan,1019,4,1015,0
2020-08-29,China,Inner Mongolia,260,1,257,2
2020-08-29,China,Jiangsu,665,0,657,8
2020-08-29,China,Jiangxi,935,1,934,0
2020-08-29,China,Jilin,157,2,155,0
2020-08-29,China,Liaoning,262,2,259,1
2020-08-29,Macau,Macau,46,0,46,0
2020-08-29,China,Ningxia,75,0,75,0
2020-08-29,China,Qinghai,18,0,18,0
2020-08-29,China,Shaanxi,364,3,353,8
2020-08-29,China,Shandong,831,7,807,17
2020-08-29,China,Shanghai,897,7,829,61
2020-08-29,China,Shanxi,202,0,201,1
2020-08-29,China,Sichuan,652,3,622,27
2020-08-29,China,Tianjin,221,3,213,5
2020-08-29,China,Tibet,1,0,1,0
2020-08-29,China,Xinjiang,902,3,837,62
2020-08-29,China,Yunnan,199,2,191,6
2020-08-29,China,Zhejiang,1277,1,1268,8
2020-08-29,Cyprus,NA,1483,20,935,528
2020-08-29,Georgia,NA,1462,19,1196,247
2020-08-29,India,Andaman and Nicobar Islands,3081,44,2519,518
2020-08-29,India,Andhra Pradesh,414164,3796,312687,97681
2020-08-29,India,Arunachal Pradesh,3877,5,2754,1118
2020-08-29,India,Assam,103794,289,82510,20995
2020-08-29,India,Bihar,133003,561,114772,17670
2020-08-29,India,Chandigarh,3985,45,2248,1692
2020-08-29,India,Chhattisgarh,28746,262,15818,12666
2020-08-29,India,Dadra and Nagar Haveli and Daman and Diu,2306,2,1998,306
2020-08-29,India,Delhi,171366,4404,152922,14040
2020-08-29,India,Goa,16553,178,12729,3646
2020-08-29,India,Gujarat,93734,2989,75636,15109
2020-08-29,India,Haryana,61987,670,50711,10606
2020-08-29,India,Himachal Pradesh,5781,34,4308,1439
2020-08-29,India,Jammu and Kashmir,36377,685,28020,7672
2020-08-29,India,Jharkhand,36857,397,25103,11357
2020-08-29,India,Karnataka,327076,5483,235128,86465
2020-08-29,India,Kerala,71701,280,48079,23342
2020-08-29,India,Ladakh,2603,32,1745,826
2020-08-29,India,Lakshadweep,0,0,0,0
2020-08-29,India,Madhya Pradesh,60875,1345,46413,13117
2020-08-29,India,Maharashtra,764281,24103,554711,185467
2020-08-29,India,Manipur,5960,28,4186,1746
2020-08-29,India,Meghalaya,2283,10,1035,1238
2020-08-29,India,Mizoram,1008,0,584,424
2020-08-29,India,Nagaland,3851,9,2917,925
2020-08-29,India,Odisha,97920,470,70714,26736
2020-08-29,India,Puducherry,13556,211,8511,4834
2020-08-29,India,Punjab,50848,1348,34091,15409
2020-08-29,India,Rajasthan,78777,1030,62971,14776
2020-08-29,India,Sikkim,1602,3,1195,404
2020-08-29,India,Tamil Nadu,415590,7137,355727,52726
2020-08-29,India,Telangana,123090,818,90988,31284
2020-08-29,India,Tripura,11307,98,7232,3977
2020-08-29,India,Unknown,0,0,0,0
2020-08-29,India,Uttar Pradesh,219457,3356,162741,53360
2020-08-29,India,Uttarakhand,18571,250,12586,5735
2020-08-29,India,West Bengal,156766,3126,127644,25996
2020-08-29,Indonesia,NA,169195,7261,122802,39132
2020-08-29,Iran,NA,371816,21359,319847,30610
2020-08-29,Iraq,NA,227446,6891,169020,51535
2020-08-29,Israel,NA,113465,906,92104,20455
2020-08-29,Japan,Aichi,4462,64,3513,885
2020-08-29,Japan,Akita,49,0,42,7
2020-08-29,Japan,Aomori,38,1,32,5
2020-08-29,Japan,Chiba,2993,61,2461,471
2020-08-29,Japan,Ehime,114,6,101,7
2020-08-29,Japan,Fukui,211,8,147,56
2020-08-29,Japan,Fukuoka,4490,58,3438,994
2020-08-29,Japan,Fukushima,157,0,102,55
2020-08-29,Japan,Gifu,555,9,506,40
2020-08-29,Japan,Gunma,434,19,299,116
2020-08-29,Japan,Hiroshima,454,3,431,20
2020-08-29,Japan,Hokkaido,1758,103,1512,143
2020-08-29,Japan,Hyogo,2258,53,1953,252
2020-08-29,Japan,Ibaraki,542,13,450,79
2020-08-29,Japan,Ishikawa,620,33,441,146
2020-08-29,Japan,Iwate,19,0,8,11
2020-08-29,Japan,Kagawa,78,1,68,9
2020-08-29,Japan,Kagoshima,359,11,290,58
2020-08-29,Japan,Kanagawa,4850,118,4033,699
2020-08-29,Japan,Kochi,124,3,101,20
2020-08-29,Japan,Kumamoto,508,7,402,99
2020-08-29,Japan,Kyoto,1439,22,1154,263
2020-08-29,Japan,Mie,364,2,280,82
2020-08-29,Japan,Miyagi,203,2,187,14
2020-08-29,Japan,Miyazaki,356,1,270,85
2020-08-29,Japan,Nagano,236,0,155,81
2020-08-29,Japan,Nagasaki,229,3,36,46
2020-08-29,Japan,Nara,510,5,432,73
2020-08-29,Japan,Niigata,142,0,129,13
2020-08-29,Japan,Oita,144,1,120,23
2020-08-29,Japan,Okayama,145,0,128,17
2020-08-29,Japan,Okinawa,2091,26,1605,460
2020-08-29,Japan,Osaka,8429,147,6741,1541
2020-08-29,Japan,Port Quarantine,775,1,514,260
2020-08-29,Japan,Saga,235,0,206,29
2020-08-29,Japan,Saitama,3865,89,3149,627
2020-08-29,Japan,Shiga,441,5,335,101
2020-08-29,Japan,Shimane,137,0,133,4
2020-08-29,Japan,Shizuoka,480,1,414,65
2020-08-29,Japan,Tochigi,303,1,273,29
2020-08-29,Japan,Tokushima,128,4,47,77
2020-08-29,Japan,Tokyo,20579,358,17411,2810
2020-08-29,Japan,Tottori,22,0,21,1
2020-08-29,Japan,Toyama,382,23,285,74
2020-08-29,Japan,Unknown,8,0,8,0
2020-08-29,Japan,Wakayama,230,5,210,15
2020-08-29,Japan,Yamagata,77,1,76,0
2020-08-29,Japan,Yamaguchi,158,0,87,71
2020-08-29,Japan,Yamanashi,172,3,147,22
2020-08-29,Jordan,NA,1893,15,1447,431
2020-08-29,Kazakhstan,NA,105684,1523,96135,8026
2020-08-29,South Korea,NA,19699,323,14903,4473
2020-08-29,Kuwait,NA,84224,528,75993,7703
2020-08-29,Kyrgyzstan,NA,43712,1057,37973,4682
2020-08-29,Laos,NA,22,0,21,1
2020-08-29,Lebanon,NA,16275,155,4484,11636
2020-08-29,Malaysia,NA,9317,125,9038,154
2020-08-29,Maldives,NA,7578,28,4925,2625
2020-08-29,Mongolia,NA,301,0,295,6
2020-08-29,Nepal,NA,37340,207,20555,16578
2020-08-29,Oman,NA,85005,650,79608,4747
2020-08-29,Pakistan,Azad Jammu and Kashmir,2290,61,2115,114
2020-08-29,Pakistan,Balochistan,12804,141,11682,981
2020-08-29,Pakistan,Gilgit-Baltistan,2832,67,2435,330
2020-08-29,Pakistan,Islamabad,15597,175,14936,486
2020-08-29,Pakistan,Khyber Pakhtunkhwa,35971,1250,33888,833
2020-08-29,Pakistan,Punjab,96699,2195,92449,2055
2020-08-29,Pakistan,Sindh,129179,2395,122835,3949
2020-08-29,Philippines,NA,213131,3419,135101,74611
2020-08-29,Qatar,NA,118407,196,115251,2960
2020-08-29,Saudi Arabia,NA,313911,3840,288441,21630
2020-08-29,Singapore,NA,56717,27,55447,1243
2020-08-29,Sri Lanka,NA,2995,12,2849,134
2020-08-29,Syria,NA,2628,106,599,1923
2020-08-29,Taiwan,NA,488,7,462,19
2020-08-29,Tajikistan,NA,8516,68,7309,1139
2020-08-29,Thailand,NA,3411,58,3242,111
2020-08-29,Timor-Leste,NA,27,0,25,2
2020-08-29,Turkey,NA,267064,6284,242812,17968
2020-08-29,United Arab Emirates,NA,69328,379,60202,8747
2020-08-29,Uzbekistan,NA,41067,307,38250,2510
2020-08-29,Vietnam,NA,1040,32,677,331
2020-08-29,West Bank and Gaza,NA,21668,147,14631,6890
2020-08-29,Yemen,NA,1946,563,1113,270
2020-08-31,Afghanistan,NA,38165,1402,29089,7674
2020-08-31,Armenia,NA,43781,879,37722,5180
2020-08-31,Azerbaijan,NA,36435,534,33847,2054
2020-08-31,Bahrain,NA,51972,190,49047,2735
2020-08-31,Bangladesh,NA,312996,4281,204887,103828
2020-08-31,Bhutan,NA,225,0,142,83
2020-08-31,Brunei,NA,144,3,139,2
2020-08-31,Burma,NA,882,6,354,522
2020-08-31,Cambodia,NA,274,0,266,8
2020-08-31,China,Anhui,991,6,985,0
2020-08-31,China,Beijing,935,9,926,0
2020-08-31,China,Chongqing,583,6,577,0
2020-08-31,China,Fujian,383,1,368,14
2020-08-31,China,Gansu,169,2,167,0
2020-08-31,China,Guangdong,1740,8,1721,11
2020-08-31,China,Guangxi,255,2,253,0
2020-08-31,China,Guizhou,147,2,145,0
2020-08-31,China,Hainan,171,6,165,0
2020-08-31,China,Hebei,365,6,346,13
2020-08-31,China,Heilongjiang,948,13,935,0
2020-08-31,China,Henan,1276,22,1254,0
2020-08-31,Hong Kong,Hong Kong,4810,89,4342,379
2020-08-31,China,Hubei,68139,4512,63627,0
2020-08-31,China,Hunan,1019,4,1015,0
2020-08-31,China,Inner Mongolia,261,1,257,3
2020-08-31,China,Jiangsu,665,0,658,7
2020-08-31,China,Jiangxi,935,1,934,0
2020-08-31,China,Jilin,157,2,155,0
2020-08-31,China,Liaoning,262,2,259,1
2020-08-31,Macau,Macau,46,0,46,0
2020-08-31,China,Ningxia,75,0,75,0
2020-08-31,China,Qinghai,18,0,18,0
2020-08-31,China,Shaanxi,365,3,355,7
2020-08-31,China,Shandong,831,7,808,16
2020-08-31,China,Shanghai,904,7,840,57
2020-08-31,China,Shanxi,203,0,201,2
2020-08-31,China,Sichuan,652,3,624,25
2020-08-31,China,Tianjin,229,3,213,13
2020-08-31,China,Tibet,1,0,1,0
2020-08-31,China,Xinjiang,902,3,865,34
2020-08-31,China,Yunnan,199,2,191,6
2020-08-31,China,Zhejiang,1278,1,1268,9
2020-08-31,Cyprus,NA,1488,20,1139,329
2020-08-31,Georgia,NA,1487,19,1240,228
2020-08-31,India,Andaman and Nicobar Islands,3132,46,2647,439
2020-08-31,India,Andhra Pradesh,434771,3969,330526,100276
2020-08-31,India,Arunachal Pradesh,4112,7,2885,1220
2020-08-31,India,Assam,109040,306,85461,23273
2020-08-31,India,Bihar,136457,582,119540,16335
2020-08-31,India,Chandigarh,4346,56,2431,1859
2020-08-31,India,Chhattisgarh,31503,277,16989,14237
2020-08-31,India,Dadra and Nagar Haveli and Daman and Diu,2367,2,2081,284
2020-08-31,India,Delhi,174748,4444,155678,14626
2020-08-31,India,Goa,17418,192,13577,3649
2020-08-31,India,Gujarat,96300,3020,77756,15524
2020-08-31,India,Haryana,64732,689,52672,11371
2020-08-31,India,Himachal Pradesh,6116,38,4515,1563
2020-08-31,India,Jammu and Kashmir,37698,703,29015,7980
2020-08-31,India,Jharkhand,41656,417,27143,14096
2020-08-31,India,Karnataka,342423,5702,249467,87254
2020-08-31,India,Kerala,75385,294,51538,23553
2020-08-31,India,Ladakh,2681,34,1874,773
2020-08-31,India,Lakshadweep,0,0,0,0
2020-08-31,India,Madhya Pradesh,63965,1394,48657,13914
2020-08-31,India,Maharashtra,792541,24583,573559,194399
2020-08-31,India,Manipur,6252,28,4330,1894
2020-08-31,India,Meghalaya,2368,10,1162,1196
2020-08-31,India,Mizoram,1011,0,591,420
2020-08-31,India,Nagaland,3950,9,3067,874
2020-08-31,India,Odisha,103536,492,77286,25758
2020-08-31,India,Puducherry,14411,228,9334,4849
2020-08-31,India,Punjab,53992,1453,37027,15512
2020-08-31,India,Rajasthan,81693,1056,66812,13825
2020-08-31,India,Sikkim,1652,3,1225,424
2020-08-31,India,Tamil Nadu,428041,7322,368141,52578
2020-08-31,India,Telangana,127697,836,95162,31699
2020-08-31,India,Tripura,12153,113,7674,4366
2020-08-31,India,Unknown,0,0,0,0
2020-08-31,India,Uttar Pradesh,230414,3486,172140,54788
2020-08-31,India,Uttarakhand,19827,269,13650,5908
2020-08-31,India,West Bengal,162778,3228,134270,25280
2020-08-31,Indonesia,NA,174796,7417,125959,41420
2020-08-31,Iran,NA,375212,21571,323233,30408
2020-08-31,Iraq,NA,234934,7042,176602,51290
2020-08-31,Israel,NA,116596,939,95009,20648
2020-08-31,Japan,Aichi,4540,65,3644,831
2020-08-31,Japan,Akita,49,0,43,6
2020-08-31,Japan,Aomori,38,1,32,5
2020-08-31,Japan,Chiba,3049,62,2539,448
2020-08-31,Japan,Ehime,114,6,101,7
2020-08-31,Japan,Fukui,232,8,149,75
2020-08-31,Japan,Fukuoka,4600,61,3558,981
2020-08-31,Japan,Fukushima,161,0,106,55
2020-08-31,Japan,Gifu,555,10,514,31
2020-08-31,Japan,Gunma,440,19,328,93
2020-08-31,Japan,Hiroshima,455,3,438,14
2020-08-31,Japan,Hokkaido,1770,103,1533,134
2020-08-31,Japan,Hyogo,2279,53,2017,209
2020-08-31,Japan,Ibaraki,545,13,465,67
2020-08-31,Japan,Ishikawa,626,33,454,139
2020-08-31,Japan,Iwate,19,0,8,11
2020-08-31,Japan,Kagawa,78,1,69,8
2020-08-31,Japan,Kagoshima,362,11,296,55
2020-08-31,Japan,Kanagawa,4964,123,4201,640
2020-08-31,Japan,Kochi,125,3,103,19
2020-08-31,Japan,Kumamoto,519,7,420,92
2020-08-31,Japan,Kyoto,1452,23,1154,275
2020-08-31,Japan,Mie,379,2,301,76
2020-08-31,Japan,Miyagi,207,2,189,16
2020-08-31,Japan,Miyazaki,358,1,298,59
2020-08-31,Japan,Nagano,257,0,155,102
2020-08-31,Japan,Nagasaki,229,3,36,48
2020-08-31,Japan,Nara,518,6,449,63
2020-08-31,Japan,Niigata,143,0,132,11
2020-08-31,Japan,Oita,145,1,127,17
2020-08-31,Japan,Okayama,145,1,128,16
2020-08-31,Japan,Okinawa,2147,28,1648,471
2020-08-31,Japan,Osaka,8544,152,7027,1365
2020-08-31,Japan,Port Quarantine,789,1,514,274
2020-08-31,Japan,Saga,235,0,211,24
2020-08-31,Japan,Saitama,3932,89,3215,628
2020-08-31,Japan,Shiga,450,5,348,97
2020-08-31,Japan,Shimane,137,0,133,4
2020-08-31,Japan,Shizuoka,480,1,414,65
2020-08-31,Japan,Tochigi,303,1,277,25
2020-08-31,Japan,Tokushima,130,4,51,75
2020-08-31,Japan,Tokyo,20827,363,17670,2794
2020-08-31,Japan,Tottori,22,0,22,0
2020-08-31,Japan,Toyama,388,24,294,70
2020-08-31,Japan,Unknown,8,0,8,0
2020-08-31,Japan,Wakayama,230,5,212,13
2020-08-31,Japan,Yamagata,78,1,76,1
2020-08-31,Japan,Yamaguchi,170,0,84,86
2020-08-31,Japan,Yamanashi,173,3,147,23
2020-08-31,Jordan,NA,2034,15,1508,511
2020-08-31,Kazakhstan,NA,105872,1523,96297,8052
2020-08-31,South Korea,NA,20182,324,15198,4660
2020-08-31,Kuwait,NA,85109,531,77224,7354
2020-08-31,Kyrgyzstan,NA,43898,1058,38459,4381
2020-08-31,Laos,NA,22,0,21,1
2020-08-31,Lebanon,NA,17308,167,4811,12330
2020-08-31,Malaysia,NA,9340,127,9054,159
2020-08-31,Maldives,NA,7804,28,5155,2621
2020-08-31,Mongolia,NA,304,0,295,9
2020-08-31,Nepal,NA,39460,228,21410,17822
2020-08-31,Oman,NA,85722,685,80810,4227
2020-08-31,Pakistan,Azad Jammu and Kashmir,2298,62,2115,121
2020-08-31,Pakistan,Balochistan,12869,141,11756,972
2020-08-31,Pakistan,Gilgit-Baltistan,2896,67,2466,363
2020-08-31,Pakistan,Islamabad,15625,175,14975,475
2020-08-31,Pakistan,Khyber Pakhtunkhwa,36044,1250,33950,844
2020-08-31,Pakistan,Punjab,96769,2198,92481,2090
2020-08-31,Pakistan,Sindh,129348,2401,122939,4008
2020-08-31,Philippines,NA,220819,3558,157562,59699
2020-08-31,Qatar,NA,118778,197,115667,2914
2020-08-31,Saudi Arabia,NA,315772,3897,290796,21079
2020-08-31,Singapore,NA,56812,27,55658,1127
2020-08-31,Sri Lanka,NA,3049,12,2868,169
2020-08-31,Syria,NA,2765,112,629,2024
2020-08-31,Taiwan,NA,488,7,462,19
2020-08-31,Tajikistan,NA,8583,68,7376,1139
2020-08-31,Thailand,NA,3417,58,3274,85
2020-08-31,Timor-Leste,NA,27,0,25,2
2020-08-31,Turkey,NA,270133,6370,244926,18837
2020-08-31,United Arab Emirates,NA,70231,384,60931,8916
2020-08-31,Uzbekistan,NA,41893,320,39275,2298
2020-08-31,Vietnam,NA,1044,34,707,303
2020-08-31,West Bank and Gaza,NA,22729,152,15056,7521
2020-08-31,Yemen,NA,1958,566,1131,261
2020-09-01,Afghanistan,NA,38196,1406,29231,7559
2020-09-01,Armenia,NA,43878,881,38356,4641
2020-09-01,Azerbaijan,NA,36578,536,33977,2065
2020-09-01,Bahrain,NA,52440,190,49395,2855
2020-09-01,Bangladesh,NA,314946,4316,208177,102453
2020-09-01,Bhutan,NA,227,0,142,85
2020-09-01,Brunei,NA,144,3,139,2
2020-09-01,Burma,NA,919,6,357,556
2020-09-01,Cambodia,NA,274,0,266,8
2020-09-01,China,Anhui,991,6,985,0
2020-09-01,China,Beijing,935,9,926,0
2020-09-01,China,Chongqing,583,6,577,0
2020-09-01,China,Fujian,383,1,369,13
2020-09-01,China,Gansu,169,2,167,0
2020-09-01,China,Guangdong,1742,8,1721,13
2020-09-01,China,Guangxi,255,2,253,0
2020-09-01,China,Guizhou,147,2,145,0
2020-09-01,China,Hainan,171,6,165,0
2020-09-01,China,Hebei,365,6,346,13
2020-09-01,China,Heilongjiang,948,13,935,0
2020-09-01,China,Henan,1276,22,1254,0
2020-09-01,Hong Kong,Hong Kong,4822,90,4380,352
2020-09-01,China,Hubei,68139,4512,63627,0
2020-09-01,China,Hunan,1019,4,1015,0
2020-09-01,China,Inner Mongolia,261,1,258,2
2020-09-01,China,Jiangsu,665,0,659,6
2020-09-01,China,Jiangxi,935,1,934,0
2020-09-01,China,Jilin,157,2,155,0
2020-09-01,China,Liaoning,262,2,259,1
2020-09-01,Macau,Macau,46,0,46,0
2020-09-01,China,Ningxia,75,0,75,0
2020-09-01,China,Qinghai,18,0,18,0
2020-09-01,China,Shaanxi,365,3,355,7
2020-09-01,China,Shandong,831,7,809,15
2020-09-01,China,Shanghai,908,7,842,59
2020-09-01,China,Shanxi,203,0,201,2
2020-09-01,China,Sichuan,653,3,626,24
2020-09-01,China,Tianjin,229,3,213,13
2020-09-01,China,Tibet,1,0,1,0
2020-09-01,China,Xinjiang,902,3,877,22
2020-09-01,China,Yunnan,199,2,191,6
2020-09-01,China,Zhejiang,1278,1,1268,9
2020-09-01,Cyprus,NA,1490,21,1139,330
2020-09-01,Georgia,NA,1510,19,1253,238
2020-09-01,India,Andaman and Nicobar Islands,3160,46,2714,400
2020-09-01,India,Andhra Pradesh,445139,4053,339876,101210
2020-09-01,India,Arunachal Pradesh,4212,7,2979,1226
2020-09-01,India,Assam,111724,315,86895,24514
2020-09-01,India,Bihar,138349,621,121560,16168
2020-09-01,India,Chandigarh,4550,57,2551,1942
2020-09-01,India,Chhattisgarh,33387,287,17567,15533
2020-09-01,India,Dadra and Nagar Haveli and Daman and Diu,2386,2,2122,262
2020-09-01,India,Delhi,177060,4462,156728,15870
2020-09-01,India,Goa,18006,194,13850,3962
2020-09-01,India,Gujarat,97629,3034,78887,15708
2020-09-01,India,Haryana,66426,706,53835,11885
2020-09-01,India,Himachal Pradesh,6255,40,4688,1527
2020-09-01,India,Jammu and Kashmir,38223,717,29484,8022
2020-09-01,India,Jharkhand,43833,428,28149,15256
2020-09-01,India,Karnataka,351481,5837,254626,91018
2020-09-01,India,Kerala,76525,298,53649,22578
2020-09-01,India,Ladakh,2733,35,1978,720
2020-09-01,India,Lakshadweep,0,0,0,0
2020-09-01,India,Madhya Pradesh,65490,1426,49992,14072
2020-09-01,India,Maharashtra,808306,24903,584537,198866
2020-09-01,India,Manipur,6382,29,4450,1903
2020-09-01,India,Meghalaya,2440,12,1235,1193
2020-09-01,India,Mizoram,1020,0,612,408
2020-09-01,India,Nagaland,4003,9,3201,793
2020-09-01,India,Odisha,106561,503,80770,25288
2020-09-01,India,Puducherry,14766,240,9675,4851
2020-09-01,India,Punjab,55508,1512,38147,15849
2020-09-01,India,Rajasthan,83163,1069,68124,13970
2020-09-01,India,Sikkim,1670,4,1237,429
2020-09-01,India,Tamil Nadu,433969,7418,374172,52379
2020-09-01,India,Telangana,130589,846,97402,32341
2020-09-01,India,Tripura,12702,118,7847,4737
2020-09-01,India,Unknown,0,0,0,0
2020-09-01,India,Uttar Pradesh,235757,3542,176677,55538
2020-09-01,India,Uttarakhand,20398,280,14076,6042
2020-09-01,India,West Bengal,165721,3283,137616,24822
2020-09-01,Indonesia,NA,177571,7505,128057,42009
2020-09-01,Iran,NA,376894,21672,325124,30098
2020-09-01,Iraq,NA,238338,7123,180473,50742
2020-09-01,Israel,NA,118538,957,96214,21367
2020-09-01,Japan,Aichi,4564,68,3706,790
2020-09-01,Japan,Akita,49,0,43,6
2020-09-01,Japan,Aomori,38,1,32,5
2020-09-01,Japan,Chiba,3067,62,2568,437
2020-09-01,Japan,Ehime,114,6,106,2
2020-09-01,Japan,Fukui,232,8,152,72
2020-09-01,Japan,Fukuoka,4638,62,3604,972
2020-09-01,Japan,Fukushima,167,0,106,61
2020-09-01,Japan,Gifu,558,10,519,29
2020-09-01,Japan,Gunma,445,19,338,88
2020-09-01,Japan,Hiroshima,455,3,439,13
2020-09-01,Japan,Hokkaido,1786,103,1540,143
2020-09-01,Japan,Hyogo,2300,53,2039,208
2020-09-01,Japan,Ibaraki,549,13,467,69
2020-09-01,Japan,Ishikawa,653,33,464,156
2020-09-01,Japan,Iwate,22,0,8,14
2020-09-01,Japan,Kagawa,79,1,69,9
2020-09-01,Japan,Kagoshima,363,11,297,55
2020-09-01,Japan,Kanagawa,5023,124,4390,509
2020-09-01,Japan,Kochi,128,3,103,22
2020-09-01,Japan,Kumamoto,523,7,422,94
2020-09-01,Japan,Kyoto,1474,23,1242,209
2020-09-01,Japan,Mie,379,2,301,76
2020-09-01,Japan,Miyagi,210,2,190,18
2020-09-01,Japan,Miyazaki,359,1,301,57
2020-09-01,Japan,Nagano,260,1,170,89
2020-09-01,Japan,Nagasaki,232,3,184,45
2020-09-01,Japan,Nara,523,6,455,62
2020-09-01,Japan,Niigata,144,0,136,8
2020-09-01,Japan,Oita,147,2,129,16
2020-09-01,Japan,Okayama,145,1,128,16
2020-09-01,Japan,Okinawa,2147,28,1685,434
2020-09-01,Japan,Osaka,8658,155,7181,1322
2020-09-01,Japan,Port Quarantine,797,1,514,282
2020-09-01,Japan,Saga,235,0,214,21
2020-09-01,Japan,Saitama,3978,90,3287,601
2020-09-01,Japan,Shiga,452,6,354,92
2020-09-01,Japan,Shimane,137,0,133,4
2020-09-01,Japan,Shizuoka,482,1,432,49
2020-09-01,Japan,Tochigi,306,1,277,28
2020-09-01,Japan,Tokushima,133,4,61,68
2020-09-01,Japan,Tokyo,20997,364,17859,2774
2020-09-01,Japan,Tottori,22,0,22,0
2020-09-01,Japan,Toyama,394,25,295,74
2020-09-01,Japan,Unknown,8,0,8,0
2020-09-01,Japan,Wakayama,230,5,216,9
2020-09-01,Japan,Yamagata,78,1,76,1
2020-09-01,Japan,Yamaguchi,170,0,89,81
2020-09-01,Japan,Yamanashi,173,4,152,17
2020-09-01,Jordan,NA,2097,15,1564,518
2020-09-01,Kazakhstan,NA,105944,1588,97371,6985
2020-09-01,South Korea,NA,20449,326,15356,4767
2020-09-01,Kuwait,NA,85811,534,77657,7620
2020-09-01,Kyrgyzstan,NA,43958,1059,38649,4250
2020-09-01,Laos,NA,22,0,21,1
2020-09-01,Lebanon,NA,17777,171,4988,12618
2020-09-01,Malaysia,NA,9354,128,9075,151
2020-09-01,Maldives,NA,8003,29,5265,2709
2020-09-01,Mongolia,NA,306,0,296,10
2020-09-01,Nepal,NA,40529,239,22178,18112
2020-09-01,Oman,NA,85928,689,81024,4215
2020-09-01,Pakistan,Azad Jammu and Kashmir,2299,63,2122,114
2020-09-01,Pakistan,Balochistan,12879,141,11794,944
2020-09-01,Pakistan,Gilgit-Baltistan,2903,67,2503,333
2020-09-01,Pakistan,Islamabad,15649,175,15000,474
2020-09-01,Pakistan,Khyber Pakhtunkhwa,36118,1250,33978,890
2020-09-01,Pakistan,Punjab,96832,2199,92499,2134
2020-09-01,Pakistan,Sindh,129469,2403,123074,3992
2020-09-01,Philippines,NA,224264,3597,158012,62655
2020-09-01,Qatar,NA,118994,198,115895,2901
2020-09-01,Saudi Arabia,NA,316670,3929,291514,21227
2020-09-01,Singapore,NA,56852,27,55749,1076
2020-09-01,Sri Lanka,NA,3092,12,2879,201
2020-09-01,Syria,NA,2830,116,646,2068
2020-09-01,Taiwan,NA,488,7,462,19
2020-09-01,Tajikistan,NA,8619,68,7413,1138
2020-09-01,Thailand,NA,3425,58,3274,93
2020-09-01,Timor-Leste,NA,27,0,25,2
2020-09-01,Turkey,NA,271705,6417,245929,19359
2020-09-01,United Arab Emirates,NA,70805,384,61491,8930
2020-09-01,Uzbekistan,NA,42127,323,39538,2266
2020-09-01,Vietnam,NA,1044,34,735,275
2020-09-01,West Bank and Gaza,NA,23281,159,15338,7784
2020-09-01,Yemen,NA,1962,570,1160,232
2020-09-02,Afghanistan,NA,38243,1409,29315,7519
2020-09-02,Armenia,NA,44075,884,38631,4560
2020-09-02,Azerbaijan,NA,36732,538,34116,2078
2020-09-02,Bahrain,NA,52807,190,49645,2972
2020-09-02,Bangladesh,NA,317528,4351,211016,102161
2020-09-02,Bhutan,NA,227,0,144,83
2020-09-02,Brunei,NA,144,3,139,2
2020-09-02,Burma,NA,995,6,358,631
2020-09-02,Cambodia,NA,274,0,271,3
2020-09-02,China,Anhui,991,6,985,0
2020-09-02,China,Beijing,935,9,926,0
2020-09-02,China,Chongqing,583,6,577,0
2020-09-02,China,Fujian,383,1,369,13
2020-09-02,China,Gansu,169,2,167,0
2020-09-02,China,Guangdong,1745,8,1722,15
2020-09-02,China,Guangxi,255,2,253,0
2020-09-02,China,Guizhou,147,2,145,0
2020-09-02,China,Hainan,171,6,165,0
2020-09-02,China,Hebei,365,6,347,12
2020-09-02,China,Heilongjiang,948,13,935,0
2020-09-02,China,Henan,1276,22,1254,0
2020-09-02,Hong Kong,Hong Kong,4830,93,4401,336
2020-09-02,China,Hubei,68139,4512,63627,0
2020-09-02,China,Hunan,1019,4,1015,0
2020-09-02,China,Inner Mongolia,261,1,259,1
2020-09-02,China,Jiangsu,665,0,659,6
2020-09-02,China,Jiangxi,935,1,934,0
2020-09-02,China,Jilin,157,2,155,0
2020-09-02,China,Liaoning,263,2,259,2
2020-09-02,Macau,Macau,46,0,46,0
2020-09-02,China,Ningxia,75,0,75,0
